demand,solar_available,wind_available,hydro_available,solar_used,wind_used,hydro_used
721.8607621088481,232.37893209957815,366.2543172446162,518.4688668277665,232.37893209957815,252.65126673809684,180.46519052721203
427.06427989531153,409.2990556242331,257.6216224333937,422.04050455177503,170.82571195812463,149.47249796335902,106.76606997382788
476.3673640403241,303.1355531892268,300.7289754971457,285.98078756762806,190.54694561612965,166.72857741411343,119.09184101008103
653.1796246404921,178.0877215051027,172.17077616516428,498.6955201918916,178.0877215051027,172.17077616516428,163.29490616012302
700.0358050356031,498.4694759633917,336.0615872761359,467.71544097461606,280.01432201424126,245.01253176246107,175.00895125890077
579.455728780885,492.31382138592113,142.73427616579932,566.9586269458464,231.78229151235402,142.73427616579932,144.86393219522125
517.7690699444521,224.2605537536749,269.4155734480589,329.0831037249327,207.10762797778085,181.21917448055822,129.44226748611302
751.6427247662587,195.2476103481811,128.56832659239447,595.5458322088905,195.2476103481811,128.56832659239447,187.91068119156466
917.7416655528511,200.02504223931138,288.51706542579626,301.1265559512444,200.02504223931138,288.51706542579626,229.4354163882128
773.4788416639801,118.7081213772089,472.0247970396807,325.3388908684559,118.7081213772089,270.717594582393,193.36971041599503
900.762951517454,181.1766372851714,176.9520483727673,204.82793517574498,181.1766372851714,176.9520483727673,204.82793517574498
605.5937576398965,134.07892940661105,161.50889546578452,212.183826136656,134.07892940661105,161.50889546578452,151.39843940997412
976.3475761054806,236.37391882102148,347.68504197762115,349.49859296329424,236.37391882102148,341.7216516369182,244.08689402637015
659.7533894213677,232.58838100818107,442.7337427678579,549.7634540073683,232.58838100818107,230.91368629747868,164.93834735534193
438.0887816996975,179.8254608973532,392.5006996029052,522.0611780546711,175.235512679879,153.33107359489412,109.52219542492438
528.7392782319514,244.7630698193978,446.7937695163344,453.37961829324803,211.49571129278058,185.05874738118297,132.18481955798785
536.8768292776703,367.6075143505607,278.52494593153415,571.6475793773573,214.7507317110681,187.90689024718458,134.21920731941756
749.6564089963649,344.82732348186084,443.8925158938079,400.0085455697417,299.862563598546,262.3797431487277,187.41410224909123
783.6674301277433,211.01062515797253,189.8741707773205,307.399086479619,211.01062515797253,189.8741707773205,195.91685753193582
634.1710168643357,205.04475993947312,432.6982695740112,584.8885607724824,205.04475993947312,221.9598559025175,158.54275421608392
665.7127122456759,403.6162499097637,423.06044828813896,584.6603508900785,266.2850848982704,232.99944928598654,166.42817806141898
975.5707763985494,480.33297780541517,150.46164322040642,344.59112316642364,390.22831055941975,150.46164322040642,243.89269409963734
719.2376775982005,260.84016156336133,497.4980759664243,330.57393727436283,260.84016156336133,251.73318715937017,179.80941939955014
641.4261630863311,110.11371083687837,299.98560284991845,211.6210651663011,110.11371083687837,224.4991570802159,160.3565407715828
517.1419195274655,227.79571138928316,417.9485498043187,475.5134909153011,206.85676781098618,180.9996718346129,129.28547988186637
856.6203120886734,154.73411796431446,161.92069411310536,426.09695849962463,154.73411796431446,161.92069411310536,214.15507802216834
680.453526305679,400.76079519909393,138.2960345039656,407.23277525863193,272.1814105222716,138.2960345039656,170.11338157641975
404.11780576429766,144.8384461492338,151.52660108821692,594.0097112130735,144.8384461492338,141.44123201750418,101.02945144107441
411.8880713252473,337.39516814474234,328.43720723619197,356.8010367558629,164.75522853009895,144.16082496383655,102.97201783131183
525.3612076719996,439.5155894747659,425.0095267615423,378.5261021082407,210.14448306879987,183.87642268519986,131.3403019179999
596.6145278259323,490.9086555362401,276.9029883970511,360.79173510395407,238.64581113037295,208.8150847390763,149.15363195648308
719.6773453076262,401.7454422770071,115.788533732455,467.9384433449757,287.8709381230505,115.788533732455,179.91933632690655
635.2074963714259,170.77380032643723,426.22294448878705,372.97047154859354,170.77380032643723,222.32262372999907,158.80187409285648
729.6436769295046,371.1983574803165,210.09489294714797,454.56712996745875,291.85747077180184,210.09489294714797,182.41091923237616
992.0054360172105,304.72590554186286,150.12285579975253,598.9541415746471,304.72590554186286,150.12285579975253,248.00135900430263
875.4166618249621,324.54689404038993,136.092914645477,485.2409741817899,324.54689404038993,136.092914645477,218.85416545624054
943.331907907609,289.6200236797316,362.12909651749226,449.8776835356274,289.6200236797316,330.1661677676631,235.83297697690224
481.11811129927514,447.33905804885944,194.23743182270107,275.6429812837272,192.44724451971007,168.3913389547463,120.27952782481879
761.3584824272369,443.38082016338205,333.10886435262216,348.7566445016577,304.5433929708948,266.4754688495329,190.33962060680923
401.13767473979783,243.21148337894155,408.2589013935457,479.69004191507645,160.45506989591914,140.39818615892924,100.28441868494946
855.8766108388791,383.30698734733085,182.04254983766822,558.1472621093493,342.35064433555164,182.04254983766822,213.96915270971976
492.73594600592634,380.5900812522693,217.10929945405223,351.7530036776597,197.09437840237055,172.45758110207422,123.18398650148158
982.0026924537301,304.57695170093797,320.2853354050827,227.42411692444367,304.57695170093797,320.2853354050827,227.42411692444367
755.5001155503455,434.5405860761037,164.44696476822537,530.2569542325693,302.20004622013823,164.44696476822537,188.87502888758638
627.0049372783147,134.86551736333286,394.1414246641818,544.8000898624348,134.86551736333286,219.45172804741014,156.75123431957869
707.5493357401899,456.1756043201508,105.67933363449686,362.50434887535994,283.01973429607597,105.67933363449686,176.88733393504748
519.8263664613669,276.44379619047714,306.3390658160177,212.56478212307294,207.93054658454676,181.9392282614784,129.95659161534172
618.9893113135594,463.4381770658801,279.1737285836142,484.6739237968487,247.59572452542375,216.64625895974578,154.74732782838984
995.977700100252,362.30523877819263,316.8834583482962,554.9540693085762,362.30523877819263,316.8834583482962,248.994425025063
920.3441323705227,491.1154229795965,464.5420861987675,201.95359403027612,368.1376529482091,322.1204463296829,201.95359403027612
465.71860961449556,180.65425210735958,478.06372564077196,477.67339417035384,180.65425210735958,163.00151336507344,116.42965240362389
436.4434898809602,176.06726608800983,370.1975752592894,259.71780843868555,174.5773959523841,152.75522145833605,109.11087247024005
794.4692554086289,340.6725187039793,215.5194754236884,251.9859575716462,317.78770216345157,215.5194754236884,198.61731385215722
951.3800176297891,112.80470924322424,401.56862468093425,586.7684689661013,112.80470924322424,332.98300617042617,237.84500440744728
735.2756032737916,491.4899243220927,187.50316443520023,246.2040200402769,294.11024130951665,187.50316443520023,183.8189008184479
960.8925250509783,497.8642588555691,344.3254967216842,518.1729914139556,384.35701002039133,336.3123837678424,240.22313126274457
616.7800593729041,214.83566487641042,444.98660238511417,579.0074724270999,214.83566487641042,215.87302078051644,154.19501484322603
519.6529305984243,345.78588431889887,116.1590013389247,439.92686135958013,207.86117223936972,116.1590013389247,129.91323264960607
933.5257031724336,167.97475114237818,430.36526044978467,466.33779680378774,167.97475114237818,326.73399611035177,233.3814257931084
657.9781369951243,430.53237179070453,383.48263191255614,318.6977897872687,263.1912547980497,230.29234794829347,164.49453424878106
443.43968313771114,231.49701559556988,251.95267097722547,264.25060664999614,177.37587325508446,155.20388909819889,110.85992078442779
657.4341636978788,158.07117361124168,401.19885344378406,388.94530704084985,158.07117361124168,230.10195729425757,164.3585409244697
424.8455120091669,292.58968588031496,331.17918605295813,362.8190204017937,169.93820480366676,148.6959292032084,106.21137800229172
597.5313912263204,166.44500635024116,413.6581808287957,598.001587805416,166.44500635024116,209.13598692921212,149.3828478065801
801.8068679400526,260.9299223193192,424.35846660261626,327.9571197326055,260.9299223193192,280.6324037790184,200.45171698501315
603.4697094804699,483.4733786693348,411.43218711703406,217.69304109282092,241.38788379218795,211.21439831816446,150.86742737011747
684.8184105421294,325.84476092013915,106.2465803901751,453.48101294005335,273.9273642168518,106.2465803901751,171.20460263553235
786.999955902405,410.5537198565987,349.2168783259247,250.7463533617692,314.799982360962,275.4499845658417,196.74998897560124
758.4841595429166,440.7511410738113,343.5566735128381,246.83274297329163,303.39366381716667,265.46945584002077,189.62103988572915
748.848731431759,443.4412997534617,205.03760528997952,548.051929666279,299.53949257270364,205.03760528997952,187.21218285793975
574.2745157338557,430.15813176292346,332.681255275701,283.9722272626315,229.70980629354227,200.99608050684947,143.5686289334639
894.3523642794315,309.0538358581259,152.42809059169252,400.6039283459509,309.0538358581259,152.42809059169252,223.58809106985788
580.7683996962746,485.2363108559966,279.9224372939955,424.9575585975846,232.30735987850986,203.2689398936961,145.19209992406866
414.00180963707237,401.5183220832429,395.7635542697915,484.7461351570381,165.60072385482897,144.9006333729753,103.50045240926809
494.4823949081406,479.98085128279075,213.929805211901,364.0870201341917,197.79295796325624,173.0688382178492,123.62059872703514
447.40862064254827,488.97240249321146,337.74413268635726,349.04118587518053,178.9634482570193,156.5930172248919,111.85215516063707
634.9037291454822,490.1291539427818,252.82993463660978,486.6567073808462,253.9614916581929,222.21630520091875,158.72593228637055
703.7986595817451,320.7572187629915,105.28600895580955,223.29821602934916,281.5194638326981,105.28600895580955,175.94966489543629
424.4113465881834,170.69772877781503,335.12626436974017,589.4401718434855,169.76453863527337,148.54397130586418,106.10283664704585
632.0772339680434,356.95012876887466,143.9736863853489,391.70694013816706,252.83089358721736,143.9736863853489,158.01930849201085
924.4782336830224,372.7361045711187,275.8839933733092,492.45931233752344,369.79129347320895,275.8839933733092,231.1195584207556
859.4243852876488,441.40263923137815,406.8876958104134,557.6020264669512,343.7697541150595,300.7985348506771,214.8560963219122
504.4587537991929,408.6720624744716,252.16827064600724,536.635175831949,201.78350151967717,176.5605638297175,126.11468844979822
933.3044825270409,304.19664465484357,310.34574941161407,427.991796558137,304.19664465484357,310.34574941161407,233.32612063176023
408.2006968572455,296.0664342780453,240.34621096877697,371.0750411830199,163.2802787428982,142.87024390003592,102.05017421431137
757.8092687815804,486.68603069659883,313.21279150402273,442.8314398737978,303.12370751263217,265.2332440735531,189.4523171953951
985.374453876033,148.00981069199443,103.9272022896025,570.5585195811266,148.00981069199443,103.9272022896025,246.34361346900826
903.7823834519166,125.49073621003753,172.29291951163106,429.29829263649987,125.49073621003753,172.29291951163106,225.94559586297916
501.31215245927694,196.2732276685902,358.159655259812,476.6237440765261,196.2732276685902,175.4592533607469,125.32803811481924
415.5311724859408,463.6051150286236,361.3118688439992,335.5340354387626,166.2124689943763,145.43591037007926,103.8827931214852
766.4658951829938,443.8076413844311,224.2293228754943,481.1672336551789,306.5863580731975,224.2293228754943,191.61647379574845
878.1350030584067,413.63702930209627,146.0809916332206,423.4226108805332,351.2540012233627,146.0809916332206,219.53375076460168
814.8152345160186,235.92688695809457,390.4526326933526,446.9646915117607,235.92688695809457,285.1853320806065,203.70380862900464
964.0828715304009,376.9044433076308,322.79814894578266,380.9253108899634,376.9044433076308,322.79814894578266,241.02071788260022
956.6553162979312,473.09229560222843,374.6612472671674,436.50577437535367,382.6621265191725,334.8293607042759,239.1638290744828
538.6365254050831,436.51762601483637,297.2457426695063,488.96189542570687,215.45461016203328,188.52278389177908,134.6591313512708
536.8546222188825,111.43916869627519,251.5941603673176,237.21902911526348,111.43916869627519,187.89911777660885,134.21365555472062
435.49339223307845,106.73294576229364,386.97204456585166,484.3589617942002,106.73294576229364,152.42268728157745,108.87334805826961
523.5923134221649,312.1927152543552,279.5160322115353,241.12637170490126,209.43692536886599,183.2573096977577,130.89807835554123
542.271943203847,320.15886993629283,497.3478688500351,289.5858316627395,216.9087772815388,189.79518012134642,135.56798580096174
740.547286674335,260.75571753138115,461.2473243569689,452.17430839447735,260.75571753138115,259.19155033601726,185.13682166858376
692.1364777008657,198.97865015090605,477.6776013279444,414.30456687162183,198.97865015090605,242.247767195303,173.03411942521643
931.476757659198,193.68075901628168,259.4379784899727,231.7213290973842,193.68075901628168,259.4379784899727,231.7213290973842
656.857862767383,119.20204458117736,214.9462194938543,337.72273147079216,119.20204458117736,214.9462194938543,164.21446569184576
593.4379678480128,144.70853793859484,432.0186919773214,588.9968273613415,144.70853793859484,207.70328874680447,148.3594919620032
572.378419110944,164.78559608221116,159.12830162844352,576.5339959153866,164.78559608221116,159.12830162844352,143.094604777736
878.9895896639916,416.6118660821586,256.3904173071643,590.6624087324153,351.59583586559665,256.3904173071643,219.7473974159979
641.3321526225482,243.84150076186694,130.14863885326898,347.3192353875821,243.84150076186694,130.14863885326898,160.33303815563704
888.1763398193948,391.7497921138728,480.4798096425047,368.1799569568524,355.2705359277579,310.8617189367882,222.0440849548487
988.1554762040666,111.59288315128073,386.6418448697063,252.65836442887363,111.59288315128073,345.8544166714233,247.03886905101666
902.9341615844319,338.54278758087446,178.8487395525141,351.2754738394134,338.54278758087446,178.8487395525141,225.73354039610797
588.4730333515594,228.80447297608342,279.9222032672434,576.1828527735697,228.80447297608342,205.96556167304576,147.11825833788984
779.9457812327485,330.6122577929923,359.55532969346217,200.2254424278279,311.9783124930994,272.98102343146195,194.98644530818711
815.7026900321041,211.5557182109698,211.77370247125674,271.20030190757967,211.5557182109698,211.77370247125674,203.92567250802603
813.9191240354243,286.5832712684663,196.11462840584485,297.68925220713146,286.5832712684663,196.11462840584485,203.47978100885607
955.7314135187142,320.29564945828145,420.9710035361203,269.11157242074495,320.29564945828145,334.50599473154995,238.93285337967856
575.6555653341296,357.55612683847784,195.5092332883718,352.5655587282177,230.26222613365186,195.5092332883718,143.9138913335324
952.5941139741457,102.12636653290139,370.05991320371436,577.0595624960088,102.12636653290139,333.40793989095096,238.14852849353642
573.1557460810596,495.03871813699465,445.2789709468274,470.3214974580761,229.26229843242388,200.60451112837086,143.2889365202649
983.0149817206415,158.09272780344924,444.59136786039284,493.6976457418601,158.09272780344924,344.0552436022245,245.75374543016036
570.5289023376802,135.67091267962695,389.17110110383095,491.22967256380366,135.67091267962695,199.68511581818805,142.63222558442004
741.354828767506,138.01166785870183,239.40369891663948,355.3576671735074,138.01166785870183,239.40369891663948,185.3387071918765
553.504550689337,482.6259294061518,434.7949546806174,521.3378985901835,221.4018202757348,193.72659274126792,138.37613767233424
869.042660300924,270.92499746729254,144.65476611136964,239.12591023602468,270.92499746729254,144.65476611136964,217.260665075231
599.0137575598327,264.20134562234585,398.52063168291073,581.7730643963923,239.6055030239331,209.65481514594143,149.75343938995817
916.4738872934865,196.4358260138002,435.9853677472718,378.8276162532072,196.4358260138002,320.76586055272026,229.11847182337164
427.22992958850807,125.50203123646683,451.7356976019206,246.97957236181733,125.50203123646683,149.5304753559778,106.80748239712702
664.2055372583355,288.4539240560229,402.4262856746474,367.76987146292424,265.6822149033342,232.47193804041743,166.05138431458388
758.3176256897541,142.28602313008025,192.45666032580158,316.0923663299587,142.28602313008025,192.45666032580158,189.57940642243852
815.2750630622181,345.2401633068996,378.63364110117874,265.25937323516047,326.1100252248873,285.3462720717763,203.81876576555453
848.6562744656474,118.50121345358176,308.5445223581482,341.93747245277495,118.50121345358176,297.02969606297654,212.16406861641184
542.9952424624539,364.7869055589495,221.28743124158544,271.8398613234742,217.1980969849816,190.04833486185885,135.74881061561348
453.0138689084736,217.98099531860584,100.37390175935977,536.4236610282207,181.20554756338947,100.37390175935977,113.2534672271184
797.6378258977722,453.98379516222843,366.18418221169725,256.0862601968695,319.05513035910894,279.17323906422024,199.40945647444306
965.2847259122302,429.65184305473707,446.8972164422029,287.99023326321515,386.1138903648921,337.8496540692806,241.32118147805755
850.0609158569418,240.5816956049389,416.67177703150855,394.55034210808276,240.5816956049389,297.5213205499296,212.51522896423546
897.0976948561292,393.6696385105646,329.0479289967135,393.6718561027535,358.8390779424517,313.98419319964523,224.2744237140323
574.3250015085089,264.570136884936,284.88616702947695,218.3663943585742,229.73000060340357,201.0137505279781,143.58125037712722
795.086197768396,355.27044189024434,332.1258331463558,514.1845586336482,318.03447910735844,278.28016921893857,198.771549442099
817.151507167082,314.35414174038345,492.60960441680055,354.87137938619634,314.35414174038345,286.0030275084787,204.2878767917705
891.8759067540718,451.47156629434704,372.6638381212824,363.40436055388136,356.7503627016288,312.1565673639251,222.96897668851796
834.6862747752289,452.49860879664385,265.1562949239517,293.55801680167053,333.87450991009155,265.1562949239517,208.67156869380722
482.8215465013292,303.76366236085954,213.91599262869636,456.1881138625551,193.1286186005317,168.9875412754652,120.7053866253323
624.2940490425813,277.9931821097151,143.16988160384375,579.4027899994776,249.7176196170325,143.16988160384375,156.07351226064532
438.0881691649199,462.8709653364126,222.74438828354636,377.4471807825921,175.23526766596797,153.33085920772197,109.52204229122998
584.7544459593187,174.19194091850045,458.4518258040842,305.04126239184467,174.19194091850045,204.66405608576153,146.18861148982967
777.6899567511582,206.2999353743488,292.6500120062564,447.1771340239371,206.2999353743488,272.1914848629053,194.42248918778955
700.9132602982071,210.72716086585808,145.11583804018935,465.5792118859911,210.72716086585808,145.11583804018935,175.22831507455177
729.1924403557757,183.17252092436865,467.98023782449127,488.39704398620927,183.17252092436865,255.21735412452148,182.29811008894393
641.1595101752054,144.1249018086045,266.403744942247,204.50931554929608,144.1249018086045,224.40582856132187,160.28987754380134
492.2790694104642,431.0891807485693,287.6493310133718,225.20153419533116,196.9116277641857,172.29767429366245,123.06976735261605
842.7808702292955,494.73310984509646,144.6807363192141,233.690606512869,337.1123480917182,144.6807363192141,210.69521755732387
998.684215277819,310.3489339797029,254.1708383216022,445.49923723208747,310.3489339797029,254.1708383216022,249.67105381945476
531.2963193999502,181.96112795850223,327.33479164675254,423.67465537965995,181.96112795850223,185.95371178998258,132.82407984998756
566.1951320123255,300.714154751361,130.11500225531609,555.9933006470699,226.47805280493023,130.11500225531609,141.54878300308138
814.4058943503971,295.5756063180681,467.7654023142051,523.3837702210853,295.5756063180681,285.04206302263896,203.6014735875993
643.1488391640771,300.2072020103242,214.0077846504094,377.6336116247377,257.25953566563084,214.0077846504094,160.78720979101928
412.90208639249863,110.19160130362864,390.7615934309959,455.55685524616405,110.19160130362864,144.5157302373745,103.22552159812466
650.37618203465,283.395690561198,102.63267431758925,434.54761119223315,260.15047281386,102.63267431758925,162.5940455086625
479.85534131119095,431.763980136129,103.87964353071575,278.3268317195593,191.94213652447638,103.87964353071575,119.96383532779774
987.9490475327723,397.4590675740877,348.36176042360637,592.5717730577069,395.17961901310895,345.78216663647027,246.98726188319307
568.6830712333394,417.3951427025455,449.8997857583181,511.95699621959886,227.4732284933358,199.03907493166878,142.17076780833486
594.26393282399,137.69253260374992,329.07064610809755,366.5903530436674,137.69253260374992,207.99237648839647,148.5659832059975
599.2470343353984,168.0156137113437,354.3760536700488,438.36719951806117,168.0156137113437,209.73646201738944,149.8117585838496
744.8091605970487,257.7696860635074,339.5300772666689,399.79567908523865,257.7696860635074,260.683206208967,186.20229014926218
461.1838849563745,315.91791743123474,420.5844721736274,272.64736587370743,184.47355398254982,161.41435973473108,115.29597123909363
936.644634302817,248.78936906812294,367.81425668425834,220.1473210035942,248.78936906812294,327.82562200598596,220.1473210035942
720.9175703786788,105.721619065153,280.19802673842946,576.110889699467,105.721619065153,252.32114963253755,180.2293925946697
424.7579926682263,372.6328830095472,124.19037757635189,202.82105405541776,169.90319706729053,124.19037757635189,106.18949816705657
899.0848391530025,212.43120198274585,305.7113789374613,397.69282377513923,212.43120198274585,305.7113789374613,224.77120978825062
438.59615184884217,126.31693345749665,109.99926253043925,205.31815092660338,126.31693345749665,109.99926253043925,109.64903796221054
409.3860038973412,289.3112597045538,101.42242417703314,524.8984766413976,163.75440155893648,101.42242417703314,102.3465009743353
851.9602347116548,186.58121091634774,144.97117963275173,284.614427795658,186.58121091634774,144.97117963275173,212.9900586779137
972.1130549967611,142.79876337699704,192.75677692996655,351.644125167579,142.79876337699704,192.75677692996655,243.02826374919027
504.7278705973075,201.85597142563063,453.8831722589348,473.95719495296,201.85597142563063,176.6547547090576,126.18196764932688
784.9998669573826,429.929008505791,240.62090758444447,359.8513221320376,313.99994678295303,240.62090758444447,196.24996673934564
628.647453575864,397.3165621344508,484.3539824056449,580.160673545571,251.4589814303456,220.0266087515524,157.161863393966
814.3865947198381,103.08415176708382,364.3349459327669,474.3213305386269,103.08415176708382,285.0353081519433,203.59664867995951
893.8824216438959,322.8872661615361,173.8119296148745,421.0643481285293,322.8872661615361,173.8119296148745,223.47060541097397
563.4819301724731,150.37255616549064,397.4775110405238,317.2503983586622,150.37255616549064,197.21867556036557,140.87048254311827
795.8622811693292,216.98371880268348,227.59799157636678,595.4753055676424,216.98371880268348,227.59799157636678,198.9655702923323
529.1428435435469,350.97986542704916,333.54710497814034,402.2470887820158,211.65713741741877,185.19999524024138,132.28571088588672
893.7928115093848,156.87379421965016,457.7453531157592,360.5717894644678,156.87379421965016,312.8274840282847,223.4482028773462
791.0188157307953,113.2708014651421,417.4787119324037,531.9637794082805,113.2708014651421,276.8565855057783,197.75470393269882
909.3904867796396,288.20794594394556,321.7164205366144,474.5661712427338,288.20794594394556,318.2866703728738,227.3476216949099
865.6031313453557,195.01020846678725,164.37335892242916,285.82033768626275,195.01020846678725,164.37335892242916,216.40078283633892
613.3891053247238,314.5670985469408,276.8361234735471,218.63253191318978,245.35564212988953,214.68618686365332,153.34727633118095
706.0034016643425,319.3833784702567,293.4010303148875,476.844319822567,282.401360665737,247.10119058251985,176.50085041608563
450.28023788385326,300.00936126228135,319.0112652324565,474.4816897977752,180.1120951535413,157.59808325934864,112.57005947096332
773.7747785722722,212.52381574348112,101.14456946758938,254.9161295826073,212.52381574348112,101.14456946758938,193.44369464306806
842.0136018349813,335.0774167717989,455.03828290414356,252.05539691567807,335.0774167717989,294.7047606422434,210.50340045874532
704.0152275825735,320.54565203779686,218.40158349149948,322.50282393611553,281.60609103302943,218.40158349149948,176.00380689564338
453.473216589107,180.71429718589033,414.66037156410357,268.1054231982796,180.71429718589033,158.71562580618743,113.36830414727675
484.18453561131463,427.40674796104537,428.25046061764147,269.00252638846644,193.67381424452586,169.4645874639601,121.04613390282866
510.6697378097836,316.46358243597297,449.8954321451394,250.79378399713687,204.26789512391346,178.73440823342426,127.6674344524459
515.6958822123537,136.53903178727518,141.0296798170849,266.0313957401157,136.53903178727518,141.0296798170849,128.92397055308842
788.2899685737888,191.98255886409697,316.33124705302566,490.7713257821264,191.98255886409697,275.9014890008261,197.0724921434472
604.2025349851818,324.8345480326127,470.99357029579267,397.72587474123804,241.68101399407274,211.47088724481364,151.05063374629546
586.0929575080543,211.943694178226,455.98258458375926,230.8185810405035,211.943694178226,205.13253512781898,146.52323937701357
716.1330521388913,365.140563634295,354.84214260291037,478.9041612226162,286.45322085555654,250.64656824861194,179.03326303472284
777.1841128603855,418.097212705735,289.50308485600635,337.68054835620114,310.87364514415424,272.0144395011349,194.29602821509638
665.0410026512156,277.47386844322943,248.5768242050359,415.6624216138766,266.01640106048626,232.76435092792545,166.2602506628039
514.8019527755,239.6356109971054,299.88750313721357,589.195703992835,205.9207811102,180.180683471425,128.700488193875
563.4038548890292,110.183190094524,202.3087437122002,249.65521257610197,110.183190094524,197.1913492111602,140.8509637222573
764.3450242110241,436.18881703944203,399.61725013469214,533.4412586990964,305.73800968440963,267.52075847385845,191.08625605275603
887.809213661715,453.92928771928507,278.3789592149807,464.0514990430698,355.12368546468605,278.3789592149807,221.95230341542876
690.9764139830575,406.5892927262889,255.9863044734619,541.4764768724027,276.390565593223,241.8417448940701,172.74410349576436
474.1986316759691,106.16878199783292,239.3482922915625,214.5624604926815,106.16878199783292,165.9695210865892,118.54965791899228
580.849383705058,193.65859136926264,106.56801619476965,271.7025186975026,193.65859136926264,106.56801619476965,145.2123459262645
729.038152684655,153.0001386510715,139.71396604643303,519.6256457621513,153.0001386510715,139.71396604643303,182.25953817116374
403.3063386912574,305.6651917291234,142.60848907993812,271.5313638456714,161.32253547650296,141.15721854194007,100.82658467281435
846.9309291226572,367.6888496414984,198.68837790796448,207.9212022928688,338.7723716490629,198.68837790796448,207.9212022928688
404.9199847254528,378.9353967466069,197.13250144733942,346.2424279105215,161.96799389018113,141.72199465390847,101.2299961813632
862.3355052356177,327.03388815797405,172.55931884262586,511.8560005475334,327.03388815797405,172.55931884262586,215.58387630890442
460.39684559683445,197.98941702940084,420.20422292430686,412.5895649584686,184.1587382387338,161.13889595889205,115.09921139920861
684.8617590502529,276.70709694640885,230.6132458353838,329.06783261314933,273.94470362010117,230.6132458353838,171.21543976256322
932.5916889778541,192.87626209213843,237.46576746370184,469.34662177483733,192.87626209213843,237.46576746370184,233.14792224446353
911.8751095484033,127.36620564439374,308.3335559227703,440.49149685580016,127.36620564439374,308.3335559227703,227.96877738710083
580.7512478564165,316.09416508861347,486.29346524068893,224.77975383642334,232.30049914256662,203.26293674974576,145.18781196410413
797.2875660159748,358.96625793773495,455.02454067053975,388.94227277584025,318.9150264063899,279.05064810559116,199.3218915039937
915.5051896261417,325.99065792304975,188.11891889598928,377.4667904525263,325.99065792304975,188.11891889598928,228.87629740653543
516.134009655256,115.48918360665729,120.80467792712591,496.55716952650215,115.48918360665729,120.80467792712591,129.033502413814
684.8972112334227,234.71962805662278,318.81342496682095,491.5865993509824,234.71962805662278,239.71402393169794,171.22430280835567
921.1097740139812,259.2874912121131,133.24716519586377,430.22617611938256,259.2874912121131,133.24716519586377,230.2774435034953
705.3462005721192,176.5209976272646,448.075941906794,486.34142259004676,176.5209976272646,246.8711702002417,176.3365501430298
573.3896692426675,133.8277267515752,396.2734994155506,413.49830199642713,133.8277267515752,200.68638423493363,143.34741731066688
808.4173241094371,392.8787922986541,382.43287529611456,419.20063602142835,323.3669296437749,282.946063438303,202.10433102735928
570.5352807485488,114.47840953120027,113.79956465499093,398.18949046180427,114.47840953120027,113.79956465499093,142.6338201871372
599.8421834108786,169.22988274167477,384.71702892154866,544.4220450745988,169.22988274167477,209.94476419380752,149.96054585271966
631.2442536010409,271.27479829626776,496.5374098618161,363.4204764965423,252.49770144041636,220.9354887603643,157.81106340026022
731.537971000701,281.70988649328103,150.90406160370077,327.893505937103,281.70988649328103,150.90406160370077,182.88449275017524
589.3111182676369,220.93600428058147,203.97140378003866,397.1411636408724,220.93600428058147,203.97140378003866,147.32777956690921
546.2953474901626,279.44481803096517,125.9533409625564,538.1938372489587,218.51813899606506,125.9533409625564,136.57383687254065
769.7331286679739,199.69888766311453,465.9659882339896,390.7574806521442,199.69888766311453,269.40659503379084,192.43328216699348
924.2922971997478,458.13702469252587,222.29985267420312,408.4939402824085,369.71691887989914,222.29985267420312,231.07307429993696
524.6542506067009,386.9741503644137,275.32873515487387,531.1431383641097,209.86170024268037,183.6289877123453,131.16356265167522
957.3866158217701,418.14476736917607,175.22362882310532,497.70300331409106,382.95464632870807,175.22362882310532,239.34665395544252
902.4681738395465,123.7391539559427,156.41155462957005,483.4566153310059,123.7391539559427,156.41155462957005,225.61704345988662
806.2644162557947,155.73679373801016,218.4312768172675,465.4896966071672,155.73679373801016,218.4312768172675,201.56610406394867
504.7900069326819,117.20006807819416,425.2134214921214,316.23341791010625,117.20006807819416,176.67650242643865,126.19750173317047
984.0270469077919,284.30338541049684,182.26900367351715,475.7831338916267,284.30338541049684,182.26900367351715,246.00676172694799
838.6284057583134,105.41707979323971,424.57024546629356,375.29825725304545,105.41707979323971,293.5199420154097,209.65710143957835
826.4546681780752,390.6086390998992,477.8328260242537,530.9974891066936,330.58186727123007,289.2591338623263,206.6136670445188
660.9692556357425,187.74468275806527,432.92229051526334,487.73054245950055,187.74468275806527,231.33923947250983,165.2423139089356
409.1247095391885,394.67490529661916,324.4842427301763,569.3713540218434,163.6498838156754,143.19364833871595,102.28117738479712
591.5095272878204,257.61866047406147,267.9922100425591,394.6441290233551,236.60381091512818,207.02833455073716,147.8773818219551
530.8694932996489,159.11505979294324,466.2696520283812,305.10411854766505,159.11505979294324,185.8043226548771,132.71737332491222
970.0877836772686,487.96254256028357,263.87255695511635,267.87910505390107,388.03511347090745,263.87255695511635,242.52194591931715
796.1361432421623,464.4203468418337,440.24365871966273,416.18638739214936,318.454457296865,278.6476501347568,199.0340358105406
942.2008246964028,353.27544062017296,274.4238342279801,501.89342706856326,353.27544062017296,274.4238342279801,235.5502061741007
